Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Saquon Barkley,NYG,17.3,85.3,0.6,4.8,37.8,0.2,0.1,21.7
Leonard Fournette,JAC,22.0,94.8,0.7,4.1,33.3,0.1,0.1,21.5
Dalvin Cook,MIN,19.1,95.6,0.7,3.8,34.7,0.1,0.2,21.1
David Johnson,ARI,13.7,54.6,0.5,5.5,49.7,0.2,0.1,20.3
Ezekiel Elliott,DAL,20.5,87.7,0.7,3.4,28.7,0.1,0.2,19.3
Le'Veon Bell,NYJ,16.3,67.2,0.5,4.7,36.3,0.1,0.1,18.2
Phillip Lindsay,DEN,15.3,76.7,0.7,3.1,22.0,0.1,0.1,17.2
Chris Carson,SEA,19.0,83.3,0.6,2.9,21.0,0.1,0.2,17.1
Aaron Jones,GB,12.2,57.0,0.7,3.3,25.1,0.1,0.1,16.0
Derrick Henry,TEN,18.3,81.8,0.7,1.2,10.9,0.1,0.1,15.0
Devonta Freeman,ATL,14.0,54.7,0.3,4.1,31.1,0.1,0.2,15.0
Kerryon Johnson,DET,16.2,67.5,0.5,2.5,22.4,0.1,0.1,14.9
Tevin Coleman,SF,13.7,62.4,0.6,2.3,18.0,0.1,0.1,14.3
Todd Gurley,LAR,14.2,57.3,0.6,2.7,21.1,0.1,0.1,14.3
Marlon Mack,IND,17.1,73.4,0.7,1.7,12.7,0.0,0.1,14.2
Mark Ingram,BAL,13.6,63.2,0.6,2.3,17.4,0.0,0.1,14.1
Josh Jacobs,OAK,15.4,69.6,0.6,1.7,14.2,0.1,0.1,14.0
Melvin Gordon,LAC,14.7,59.9,0.3,3.2,25.7,0.1,0.1,13.9
Matt Breida,SF,12.5,65.3,0.4,2.5,19.5,0.1,0.1,13.7
Royce Freeman,DEN,12.6,57.8,0.3,3.6,22.5,0.0,0.1,13.7
Joe Mixon,CIN,14.4,62.5,0.5,2.4,19.0,0.1,0.1,13.5
James White,NE,4.1,16.9,0.1,5.1,43.3,0.2,0.1,12.9
David Montgomery,CHI,14.5,56.9,0.5,2.1,16.1,0.1,0.1,12.8
Austin Ekeler,LAC,6.7,30.9,0.2,4.2,35.5,0.2,0.1,12.5
Frank Gore,BUF,15.4,68.0,0.4,1.3,11.1,0.1,0.1,11.9
Kenyan Drake,MIA,8.7,38.4,0.1,3.4,32.5,0.1,0.1,11.6
Latavius Murray,NO,14.7,57.7,0.3,2.4,15.4,0.0,0.1,11.5
